user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,order_Id,visited_At,completed_At,
norway22104,Strings,Coding,non_start,1,1,1,1,1179,2023-04-06 10:21:48.941,#N/A,
norway22104,Strings,Coding,first_last_swap,0,15,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1180,2023-04-06 11:21:06.988,#N/A,
norway22104,Strings,Coding,repeat_last_char,1,5,0.2,"0,0,0,0,1",1181,2023-04-07 14:13:49.418,#N/A,
norway22104,Strings,Coding,make_out_word,1,2,0.5,"0,1",1182,2023-04-07 14:33:30.852,2023-04-07 14:43:23.308,
norway22104,Boolean Expressions,Coding,in_order,1,16,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1183,2023-04-07 16:58:11.468,#N/A,
norway22104,Boolean Expressions,Coding,squirrel_play,1,3,0.33,"0,0,1",1184,2023-04-07 17:49:01.688,2023-04-07 18:02:16.57,
norway22150,Boolean Expressions,Coding,love6,1,1,1,1,1185,2023-04-11 10:54:23.069,2023-04-11 10:58:55.58,
norway22150,Boolean Expressions,Coding,in_order,1,14,0.14,"0,0,0,0,0,0,0,0,0,0,0,0,1,1",1186,2023-04-11 10:58:59.062,2023-04-11 11:10:14.627,
norway22150,Boolean Expressions,Coding,squirrel_play,1,5,0.2,"0,0,0,0,1",1187,2023-04-11 11:10:17.477,2023-04-11 11:24:20.778,
norway22150,Boolean Expressions,Coding,is_special,1,11,0.09,"0,0,0,0,0,0,0,0,1,0,0",1188,2023-04-11 11:24:25.45,2023-04-11 11:34:01.46,
norway22150,Boolean Expressions,Coding,check_start_end_character,1,4,0.25,"0,0,0,1",1189,2023-04-11 11:34:44.38,2023-04-11 11:40:53.084,
norway22175,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,1190,2023-04-11 12:29:52.944,2023-04-11 12:30:42.831,
norway22175,Variables and Operations,Coding,percentage_correctness,1,1,1,1,1191,2023-04-11 12:30:57.008,2023-04-11 12:31:31.763,
norway22175,Variables and Operations,Coding,compute_average,1,3,0.33,"0,0,1",1192,2023-04-11 12:31:32.162,2023-04-11 12:32:47.58,
norway22159,If-Else,Coding,greenTicket,1,2,0.5,"0,1",1193,2023-04-12 10:12:22.907,2023-04-12 10:17:57.278,
norway22175,If-Else,Coding,greenTicket,1,3,0.67,"2000,1,1",1194,2023-04-12 10:18:25.107,2023-04-12 10:22:22.377,
norway22159,If-Else,Coding,without2,0,3,0,"0,0,0",1195,2023-04-12 10:22:41.455,#N/A,
norway22149,Variables and Operations,Coding,second_in_days,0,3,0,"0,0,0",1196,2023-04-13 08:13:55.713,#N/A,
norway22104,While Loops,Coding,smallest_integer,0,1,0,0,1197,2023-04-13 08:28:10.868,#N/A,
norway22149,Variables and Operations,Coding,rectangle_perimeter,0,8,0,"0,0,0,0,0,0,0,0",1198,2023-04-13 09:57:45.601,#N/A,
norway22149,Boolean Expressions,Coding,love6,1,1,1,1,1199,2023-04-13 10:04:24.57,2023-04-13 10:05:10.615,
norway22149,Boolean Expressions,Coding,is_special,1,2,0.5,"0,1",1200,2023-04-13 10:05:12.02,2023-04-13 10:09:31.391,
norway22149,Boolean Expressions,Coding,in_order,1,2,1,"1,1",1201,2023-04-13 10:09:32.935,2023-04-13 10:10:14.072,
norway22149,Boolean Expressions,Coding,check_start_end_character,1,2,0.5,"0,1",1202,2023-04-13 10:10:14.954,2023-04-13 10:12:05.332,
norway22149,Boolean Expressions,Coding,squirrel_play,1,1,1,1,1203,2023-04-13 10:12:05.854,2023-04-13 10:12:50.13,
norway22149,Strings,Coding,first_half,0,1,0,0,1204,2023-04-13 10:13:04.605,#N/A,
norway22149,If-Else,Coding,sortaSum,1,1,1,1,1205,2023-04-13 10:14:19.228,2023-04-13 10:15:05.474,
norway22149,If-Else,Coding,twoAsOne,1,1,1,1,1206,2023-04-13 10:15:10.33,2023-04-13 10:21:14.222,
norway22149,If-Else,Coding,greenTicket,1,1,1,1,1207,2023-04-13 10:21:16.612,2023-04-13 10:21:47.807,
norway22149,If-Else,Coding,without2,1,2,0.5,"0,1",1208,2023-04-13 10:21:48.748,2023-04-13 10:23:09.005,
norway22150,If-Else,Coding,sortaSum,1,8,0.12,"0,0,0,0,0,0,0,1",1209,2023-04-13 17:24:50.281,2023-04-13 17:52:26.752,
norway22150,If-Else,Coding,twoAsOne,1,9,0.33,"0,0,0,0,0,0,1,1,1",1210,2023-04-13 17:52:27.537,2023-04-13 18:06:54.745,
norway22150,If-Else,Coding,greenTicket,1,13,0.08,"0,0,0,0,0,0,0,0,0,0,0,0,1",1211,2023-04-13 18:07:18.627,2023-04-13 18:32:14.391,
norway22150,If-Else,Coding,without2,1,1,1,1,1212,2023-04-13 18:32:19.569,2023-04-13 18:54:03.513,
norway22150,If-Else,Coding,in1To10,1,1,1,1,1213,2023-04-13 18:54:03.881,2023-04-13 18:54:42.516,
norway22145,Nested Loops,Coding,nested_loops_1,1,1,1,1,1214,2023-04-14 08:15:03.28,2023-04-14 08:29:31.127,
norway22145,Nested Loops,Coding,nested_loops_2,1,1,1,1,1215,2023-04-14 08:28:17.808,#N/A,
norway22145,Nested Loops,Coding,symmetrical_array,1,9,0.11,"0,0,0,0,0,0,0,0,1",1216,2023-04-14 08:28:43.596,2023-04-14 08:40:29.773,
norway22150,While Loops,Coding,while1_coding,1,13,0.08,"0,0,0,0,0,0,0,0,0,0,0,0,1",1217,2023-04-15 12:13:21.612,#N/A,
norway22150,While Loops,Coding,while2_coding,1,2,0.5,"0,1",1218,2023-04-15 12:28:46.884,2023-04-15 12:30:57.125,
norway22150,While Loops,Coding,while3_coding,1,2,0.5,"0,1",1219,2023-04-15 12:30:59.301,2023-04-15 12:31:34.728,
norway22150,While Loops,Coding,smallest_integer,0,12,0,"0,0,0,0,0,0,0,0,0,0,0,0",1220,2023-04-15 12:31:34.793,#N/A,
norway22150,While Loops,Coding,while4_coding,0,14,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",1221,2023-04-15 12:38:11.109,#N/A,
norway22150,While Loops,Coding,while5_coding,1,1,1,1,1222,2023-04-15 12:43:45.93,2023-04-15 12:44:19.177,
norway22150,ArrayLists,Coding,array_lst_1,1,3,0.33,"0,0,1",1223,2023-04-15 12:54:49.11,2023-04-15 12:58:49.013,
norway22127,Strings,Coding,first_half,1,3,0.67,"2000,1,1",1224,2023-04-15 13:35:51.303,2023-04-15 13:39:30.728,
norway22127,Strings,Coding,make_out_word,1,2,0.5,"0,1",1225,2023-04-15 13:42:03.159,2023-04-15 14:02:22.198,
norway22127,Strings,Coding,repeat_last_char,1,1,1,1,1226,2023-04-15 14:10:33.658,2023-04-15 14:15:54,
norway33169,Strings,CODING,first_half,1,3,0.67,"0,1,1,0,1",1226,2023-04-15 13:35:51.303,2023-04-15 13:39:30.728,
norway33169,Strings,CODING,make_out_word,1,2,0.5,"1,0,1",1227,2023-04-15 13:42:03.159,2023-04-15 14:02:22.198,
norway33169,Strings,CODING,repeat_last_char,1,1,1,1,1228,2023-04-15 14:10:33.658,2023-04-15 14:15:54,
norway33169,Strings,CODING,reverse_string,1,4,0.25,"1,1,0,1,0",1229,2023-04-15 14:18:22.990,2023-04-15 14:42:50.340,
norway33169,Strings,CODING,remove_vowels,1,2,0.5,"0,1,0",1230,2023-04-15 14:50:31.460,2023-04-15 15:02:10.092,
norway33169,Strings,CODING,check_string_ends,1,1,1,1,1231,2023-04-15 15:08:18.223,2023-04-15 15:12:32.593,
norway33169,Strings,CODING,remove_last_char,1,3,0.33,"1,0,0,1",1232,2023-04-15 15:15:10.012,2023-04-15 15:33:28.319,
norway33169,Strings,CODING,check_char_occurrence,1,2,0.5,"0,1,0",1233,2023-04-15 15:42:45.879,2023-04-15 15:53:40.439,
norway33169,Strings,CODING,count_vowels,1,4,0.25,"1,1,0,1,0",1234,2023-04-15 16:01:10.304,2023-04-15 16:30:23.734,
norway33169,Strings,CODING,check_string_length,1,1,1,1,1235,2023-04-15 16:38:02.784,2023-04-15 16:42:01.119,
norway33169,Strings,CODING,remove_char,1,3,0.33,"1,0,0,1",1236,2023-04-15 16:45:20.879,2023-04-15 17:03:48.433,
norway33169,Strings,CODING,check_substring,1,2,0.5,"0,1,0",1237,2023-04-15 17:12:15.019,2023-04-15 17:23:20.719,
norway33169,Strings,CODING,replace_char,1,4,0.25,"0,1,0,1,0",1238,2023-04-15,
norway33169,Strings,CODING,string_to_int,1,3,0.67,"0,1,1,0,1",1239,2023-04-15 17:35:51.303,2023-04-15 17:39:30.728,
norway33169,Strings,CODING,int_to_string,1,2,0.5,"1,0,1",1240,2023-04-15 17:42:03.159,2023-04-15 18:02:22.198,
norway33169,Strings,CODING,concatenate_strings,1,1,1,1,1241,2023-04-15 18:10:33.658,2023-04-15 18:15:54,
norway33169,Strings,CODING,trim_string,1,4,0.25,"1,1,0,1,0",1242,2023-04-15 18:18:22.990,2023-04-15 18:42:50.340,
norway33169,Strings,CODING,string_to_lower,1,2,0.5,"0,1,0",1243,2023-04-15 18:50:31.460,2023-04-15 19:02:10.092,
norway33169,Strings,CODING,string_to_upper,1,1,1,1,1244,2023-04-15 19:08:18.223,2023-04-15 19:12:32.593,
norway33169,Strings,CODING,substring,1,3,0.33,"1,0,0,1",1245,2023-04-15 19:15:10.012,2023-04-15 19:33:28.319,
norway33169,Strings,CODING,split_string,1,2,0.5,"0,1,0",1246,2023-04-15 19:42:45.879,2023-04-15 19:53:40.439,
norway33169,Strings,CODING,reverse_words,1,4,0.25,"1,1,0,1,0",1247,2023-04-15 20:01:10.304,2023-04-15 20:30:23.734,
norway33169,Strings,CODING,remove_extra_spaces,1,1,1,1,1248,2023-04-15 20:38:02.784,2023-04-15 20:42:01.119,
norway33169,Strings,CODING,count_words,1,3,0.33,"1,0,1,0",1249,2023-04-15 20:45:20.879,2023-04-15 21:03:48.433,
norway33169,Strings,CODING,check_palindrome,1,2,0.5,"0,1,0",1250,2023-04-15 21:12:15.019,2023-04-15 21:23:20.719,
norway33169,Strings,CODING,find_index,0,4,0.25,"1,1,0,1,0",1251,2023-04-15 21:32:13.456,2023-04-15 22:05:32.987,
norway33169,Strings,CODING,string_to_array,1,2,0.5,"0,1,0",1252,2023-04-15 22:15:44.332,2023-04-15 22:26:12.211,
norway33169,Strings,CODING,check_string_empty,1,3,0.33,"1,0,0,1",1253,2023-04-15 22:30:22.977,2023-04-15 22:50:33.126,
norway33169,Strings,CODING,replace_substring,1,2,0.5,"0,1,0",1254,2023-04-15 23:03:11.211,2023-04-15 23:13:43.176,
norway33169,Strings,CODING,count_characters,1,4,0.25,"1,1,0,1,0",1255,2023-04-15 23:20:14.987,2023-04-15 23:50:22.212,
norway33169,Strings,CODING,string_to_boolean,1,1,1,1,1256,2023-04-16 00:02:12.211,2023-04-16 00:08:32.234,
norway33169,Strings,CODING,check_string_starts,1,3,0.33,"1,0,0,1",1257,2023-04-16 00:15:22.567,2023-04-16 00:33:44.445,
norway33169,Strings,CODING,remove_digits,1,2,0.5,"0,1,0",1258,2023-04-16 00:45:19.677,2023-04-16 00:57:12.211,
norway33169,Strings,CODING,sort_string,1,4,0.25,"0,1,0,1,0",1259,2023-04-16 01:05:22.378,2023-04-16 01:35:22.324,
norway33169,Strings,CODING,check_string_contains,1,1,1,1,1260,2023-04-16 01:44:21.677,2023-04-16 01:48:32.123,
norway33169,Strings,CODING,remove_extra_whitespace,1,3,0.33,"1,0,0,1",1261,2023-04-16 01:52:19.444,2023-04-16 02:12:45.234,
norway33169,Strings,CODING,replace_substring_occurrence,1,2,0.5,"0,1,0",1262,2023-04-16 02:23:10.987,2023-04-16 02:34:22.378,
